product_id,title,authors,original_price,current_price,quantity,category,n_review,avg_rating,pages,manufacturer,cover_link,summary,group_scores,primary_group,group_score
179546672,Làm Sao Học Hết Được Nhân Sinh,Pomnyun,169000,101400,815.0,Sách tư duy - Kỹ năng sống,94,5.0,292,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/b0/24/e9/ce612a5526b7490400492b23ae3a14ad.jpg,,"{'Chinh phục': 0.16888798453555806, 'Kiến tạo': 0.18063430109416478, 'Tri thức': 0.05826912938521444, 'Tự do': 0.18063430109416478, 'Kết nối': 0.24278803910506017, 'Đa động lực': 0.16878624478583784}",Đa động lực,0.16878624478583784
10675287,EAT CLEAN Thực Đơn 14 Ngày Thanh Lọc Cơ Thể Và Giảm Cân,,149000,107000,7099.0,Sách Nấu ăn,462,4.7,160,,https://salt.tikicdn.com/ts/product/c1/62/b1/f790ca4ca4e8ea52ba802c41ab7d6917.jpg,,"{'Chinh phục': 0.22879340043825216, 'Kiến tạo': 0.14026412308557634, 'Tri thức': 0.11319560810414933, 'Tự do': 0.2596116664127773, 'Kết nối': 0.12549947855025254, 'Đa động lực': 0.13263572340899238}",Đa động lực,0.13263572340899238
160081248,Gấu Pooh Xinh Xắn,A.A.Milne,90000,68000,480.0,Truyện kể cho bé,78,4.8,184,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/10/81/03/df0f446352a84745559c241589b282e4.jpg,,"{'Chinh phục': 0.16471689284043053, 'Kiến tạo': 0.3291998128217127, 'Tri thức': 0.0, 'Tự do': 0.4078146934955545, 'Kết nối': 0.0982686008423023, 'Đa động lực': 0.0}",Tự do,0.4078146934955545
76305752,Combo Bộ 2 Cuốn: Giết Chỉ Huy Đội Kỵ Sĩ (Tập 1: Ý Tưởng Xuất Hiện + Tập 2: Ẩn Dụ Dịch Chuyển),Haruki Murakami,410000,303000,1196.0,Tiểu Thuyết,276,5.0,1100,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/22/bb/6a/06740710d0809bae6267693185d0f457.jpg,,"{'Chinh phục': 0.13576766783990293, 'Kiến tạo': 0.1998859886302423, 'Tri thức': 0.12520331155960232, 'Tự do': 0.15595500211810112, 'Kết nối': 0.11861366358278115, 'Đa động lực': 0.26457436626937014}",Đa động lực,0.26457436626937014
205000918,Chuyện Tình Thanh Xuân Bi Hài Của Tôi Quả Nhiên Là Sai Lầm - Comic - Tập 1 - Tặng Postcard,Wataru WATARI,59000,51300,78.0,Chuyện Tình Thanh Xuân Bi Hài Của Tôi Quả Nhiên Là Sai Lầm - Comic - Tập 1 - Tặng Postcard,9,4.6,164,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/7c/28/46/53a70639714856e58d38471a52abe914.jpg,,"{'Chinh phục': 0.0, 'Kiến tạo': 0.5, 'Tri thức': 0.0, 'Tự do': 0.5, 'Kết nối': 0.0, 'Đa động lực': 0.0}",Kiến tạo,0.5
143172597,2000 English Collocation and Idioms,Trang Anh,200000,104000,1872.0,Sách Học Tiếng Anh,490,4.8,,Nhà Xuất Bản Hồng Đức,https://salt.tikicdn.com/ts/product/e4/a7/2f/0b62e23ebea5d5d1a5e3409481e6bd69.png,,"{'Chinh phục': 0.21844146761583652, 'Kiến tạo': 0.19128738004066637, 'Tri thức': 0.12964026230244213, 'Tự do': 0.19128738004066637, 'Kết nối': 0.11876135917216728, 'Đa động lực': 0.15058215082822127}",Đa động lực,0.15058215082822127
116396349,Sự Cứu Chuộc Một Sát Thủ Kinh Tế,John Perkins,155000,85250,305.0,Bài học kinh doanh,51,5.0,352,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/fc/7a/e1/e87ade78cfc1cca4a424e3a6dffcebf6.jpg,,"{'Chinh phục': 0.21399873123281876, 'Kiến tạo': 0.2753224783252273, 'Tri thức': 0.1687460351025587, 'Tự do': 0.1332205540283358, 'Kết nối': 0.062169591879890046, 'Đa động lực': 0.14654260943116937}",Đa động lực,0.14654260943116937
207217788,CHỈ MÌNH TÔI THĂNG CẤP (SOLO LEVELING TẬP 3),Chugong,220000,187000,34.0,Light novel,10,4.2,464,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/77/d5/b2/4fa38e486266c5b2713fde9b88864ff1.jpg,,"{'Chinh phục': 0.0, 'Kiến tạo': 0.25000000000000006, 'Tri thức': 0.0, 'Tự do': 0.75, 'Kết nối': 0.0, 'Đa động lực': 0.0}",Tự do,0.75
100382935,Sách - Hành Trình Về Phương Đông (Bìa Mềm - Tái bản 2021) - First News,Baird T. Spalding,106650,106650,1178.0,Sách tư duy - Kỹ năng sống,195,4.8,151,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/2b/a9/0f/b99d7a7a5873ea8909c1a0786694bfd0.jpg,,"{'Chinh phục': 0.0738809708118938, 'Kiến tạo': 0.21395883611857383, 'Tri thức': 0.17092800874277125, 'Tự do': 0.21515413687901278, 'Kết nối': 0.15777970037794273, 'Đa động lực': 0.16829834706980557}",Đa động lực,0.16829834706980557
95311757,Lưu Thông Máu Tốt Hóa Giải Bách Bệnh,Akiyoshi Horie,99000,69300,970.0,Lưu Thông Máu Tốt Hóa Giải Bách Bệnh,110,4.8,252,Nhà Xuất Bản Công Thương,https://salt.tikicdn.com/ts/product/18/40/fe/26710076611357c1b02acbd8ba6fe7d4.jpg,,"{'Chinh phục': 0.15927781988484033, 'Kiến tạo': 0.14609893777078925, 'Tri thức': 0.19361078745234672, 'Tự do': 0.22924467471351487, 'Kết nối': 0.1829206212739963, 'Đa động lực': 0.08884715890451249}",Đa động lực,0.08884715890451249
172067117,Chữa Lành Năm Giác Quan,Park Ji Sook,97000,82000,,Sách tư duy - Kỹ năng sống,0,0.0,184,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/28/07/bd/88f5cc498d311d43302c636d8d048de8.png,,"{'Chinh phục': 0.04540529384448687, 'Kiến tạo': 0.22212476136422268, 'Tri thức': 0.18961869872555598, 'Tự do': 0.13002425055466693, 'Kết nối': 0.22212476136422268, 'Đa động lực': 0.19070223414684487}",Đa động lực,0.19070223414684487
163703151,Chuyện Kể Rằng Có Nàng Và Tôi,,72000,50001,2344.0,Thơ,579,4.8,152,Nhà Xuất Bản Phụ Nữ Việt Nam,https://salt.tikicdn.com/ts/product/94/e8/7f/a84830267c5f30b5c264507b1eaf724b.jpg,,"{'Chinh phục': 0.2065242900727529, 'Kiến tạo': 0.13553156536024408, 'Tri thức': 0.061605256981929125, 'Tự do': 0.2957052335132598, 'Kết nối': 0.11088946256747244, 'Đa động lực': 0.18974419150434169}",Đa động lực,0.18974419150434169
148023001,DragonBall - 7 viên ngọc rồng ( 1-42 ),,19500,19500,895.0,DragonBall - 7 viên ngọc rồng ( 1-42 ),64,4.7,,Nhà Xuất Bản Kim Đồng,https://salt.tikicdn.com/ts/product/af/08/28/74c7a4dda999805c5b9f4e70bc0261f7.jpeg,,"{'Chinh phục': 0.0, 'Kiến tạo': 0.0, 'Tri thức': 0.0, 'Tự do': 0.0, 'Kết nối': 0.0, 'Đa động lực': 0.0}",Đa động lực,0.0
77230663,Combo 2 Cuốn: Tâm Lý Học Tội Phạm,Stanton E. Samenow,288000,172800,7445.0,Lĩnh vực khác,1893,4.8,664,Nhà Xuất Bản Đại Học Kinh Tế Quốc Dân,https://salt.tikicdn.com/ts/product/b5/07/74/31377e044579aa03901b4df1c9ae90fe.jpg,,"{'Chinh phục': 0.18175248953581488, 'Kiến tạo': 0.19123945393962571, 'Tri thức': 0.1308947538565884, 'Tự do': 0.17526585685882173, 'Kết nối': 0.15929225977801775, 'Đa động lực': 0.16155518603113161}",Đa động lực,0.16155518603113161
123741240,Bộ Ehon song ngữ Anh Việt 10 cuốn - Cho bé 0-6 tuổi - Bộ sách nuôi dưỡng tâm hồn bé,,180000,106000,343.0,Truyện tranh Ehon,31,5.0,240,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/08/26/71/1353597d75ad6b8a9bb276e1554904bd.jpg,,"{'Chinh phục': 0.2857817666509211, 'Kiến tạo': 0.21327350023618327, 'Tri thức': 0.09919697685403873, 'Tự do': 0.1735947094945678, 'Kết nối': 0.11903637222484646, 'Đa động lực': 0.10911667453944261}",Đa động lực,0.10911667453944261
204649516,Sách - 1111 - NHẬT KÝ SÁU VẠN DẶM TRÊN YÊN XE CÀ TÀNG - Trần Đặng Đăng Khoa - NXB Trẻ - bìa mềm,,325000,292500,2.0,Du ký,0,0.0,,NXB Trẻ,https://salt.tikicdn.com/ts/product/71/63/fe/e31a21bf2ab9b623c5fd005b6a5c88cb.jpg,,"{'Chinh phục': 0.12292219583740745, 'Kiến tạo': 0.23466964659868694, 'Tri thức': 0.044000558737253795, 'Tự do': 0.23466964659868694, 'Kết nối': 0.23466964659868694, 'Đa động lực': 0.12906830562927782}",Đa động lực,0.12906830562927782
13833466,Minh Triết Trong Ăn Uống Của Phương Đông (Tái Bản),Ngô Đức Vượng,138000,91000,4779.0,Sách tư duy - Kỹ năng sống,405,4.7,128,,https://salt.tikicdn.com/media/catalog/producttmp/ed/df/a7/c12991c848598c8d3dce8850ba5a2906.jpg,,"{'Chinh phục': 0.19504698859270642, 'Kiến tạo': 0.15485548791299725, 'Tri thức': 0.1666765175246764, 'Tự do': 0.1909096282286187, 'Kết nối': 0.13712394349547843, 'Đa động lực': 0.1553874342455228}",Đa động lực,0.1553874342455228
186290802,Bàn Có Năm Chỗ Ngồi (Tái Bản 2022),Nguyễn Nhật Ánh,38000,24800,228.0,Truyện ngắn - Tản văn - Tạp Văn,27,4.6,188,NXB Trẻ,https://salt.tikicdn.com/ts/product/55/62/d1/5e6e153fba0faa0d7297356a4855cc55.jpg,,"{'Chinh phục': 0.07301692665117822, 'Kiến tạo': 0.20909392631928309, 'Tri thức': 0.0, 'Tự do': 0.27879190175904417, 'Kết nối': 0.20909392631928309, 'Đa động lực': 0.23000331895121143}",Đa động lực,0.23000331895121143
205059388,BỘ SÁCH THỰC HÀNH VÀ PHÁT TRIỂN TRÍ THÔNG MINH CẢM XÚC TUỔI TEEN | Dành cho các con từ 10 tuổi đến 18 tuổi ,Phan Hồ Điệp,590000,590000,49.0,Sách Kiến Thức - Kỹ Năng Cho Trẻ,5,5.0,,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/9f/95/c4/e8831db34f121239cfd1b9a5abd526d2.jpg,,"{'Chinh phục': 0.611111111111111, 'Kiến tạo': 0.0, 'Tri thức': 0.19444444444444445, 'Tự do': 0.19444444444444445, 'Kết nối': 0.0, 'Đa động lực': 0.0}",Chinh phục,0.611111111111111
200780127,Điểm đến cuộc đời - Ấn bản giới hạn nhân dịp ra mắt phim điện ảnh,Đặng Hoàng Giang,118000,70800,39.0,Sách tư duy - Kỹ năng sống,2,5.0,232,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/02/c4/18/315676d059242569de8747c4205e206a.jpg,,"{'Chinh phục': 0.29530201342281875, 'Kiến tạo': 0.2818791946308725, 'Tri thức': 0.14093959731543626, 'Tự do': 0.14093959731543626, 'Kết nối': 0.14093959731543626, 'Đa động lực': 0.0}",Đa động lực,0.0
138934624,Tô Màu Phát Triển Trí Não Bộ Cho Bé 1-3 Tuổi - Tập 1,,16000,9600,193.0,Tô màu - Luyện chữ  ,21,5.0,10,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/e7/de/ae/5cc2f7735d14269276d1331061f0bf0c.jpg,,"{'Chinh phục': 0.5116279069767442, 'Kiến tạo': 0.24418604651162792, 'Tri thức': 0.0, 'Tự do': 0.0, 'Kết nối': 0.24418604651162792, 'Đa động lực': 0.0}",Chinh phục,0.5116279069767442
196932299,"Tiền - Hiểu rõ hơn, kiếm tốt hơn và cho đi nhiều hơn",Rob Moore,218000,130800,68.0,"Sách tài chính, tiền tệ",1,5.0,456,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/33/5c/e3/6f37e0f7da53b11d36bb45b6379b31ca.jpg,,"{'Chinh phục': 0.0, 'Kiến tạo': 0.0, 'Tri thức': 0.0, 'Tự do': 0.0, 'Kết nối': 0.0, 'Đa động lực': 0.0}",Đa động lực,0.0
136980493,"Kinh tế học về Tiền, Ngân hàng và Thị trường Tài chính - Ấn bản thứ 12",Frederic S. Mishkin,888000,888000,30.0,"Sách tài chính, tiền tệ",11,5.0,668,Nhà Xuất Bản Tài Chính,https://salt.tikicdn.com/ts/product/32/b2/0a/645d69219718f5a68e1024bb7b06f567.jpg,,"{'Chinh phục': 0.08139932845554024, 'Kiến tạo': 0.18453597757818496, 'Tri thức': 0.2544654006604446, 'Tự do': 0.11460655449592541, 'Kết nối': 0.1534562339860696, 'Đa động lực': 0.21153650482383518}",Đa động lực,0.21153650482383518
84970841,Men Chase Women Choose - Chuyện Tình Yêu Bạn Biết Được Bao Nhiêu?,Dawn Maslar,109000,78100,3709.0,Sách tư duy - Kỹ năng sống,656,5.0,288,Nhà Xuất Bản Phụ Nữ Việt Nam,https://salt.tikicdn.com/ts/product/21/e6/ca/98ef53b706e906c40db95a0ef644ce19.jpg,,"{'Chinh phục': 0.09600255679024486, 'Kiến tạo': 0.1752108122725932, 'Tri thức': 0.2010245599370636, 'Tự do': 0.21038204346543415, 'Kết nối': 0.1484290490707051, 'Đa động lực': 0.1689509784639591}",Đa động lực,0.1689509784639591
69644752,Toàn Thư Chiêm Tinh Học Nhập Môn,Joanna Martine Woolfolk,350000,234500,4057.0,Sách Chiêm Tinh - Horoscope,1037,5.0,508,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/cb/22/67/8fe8931b78c751781e78c09852b00144.jpg,,"{'Chinh phục': 0.11424268781887341, 'Kiến tạo': 0.17393449220423476, 'Tri thức': 0.12595256332030794, 'Tự do': 0.2328214049254177, 'Kết nối': 0.17611548897168597, 'Đa động lực': 0.17693336275948016}",Đa động lực,0.17693336275948016
199901869,Tâm Lý Học Tình Yêu – Tình Yêu Của Bạn Giống Như Bạn,Jun Mee-kyung,129000,102000,259.0,Lĩnh vực khác,11,5.0,,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/8e/b6/cf/9fdbd91a2cb7155662a6173099522492.png,,"{'Chinh phục': 0.17041053446940355, 'Kiến tạo': 0.16266460108443068, 'Tri thức': 0.16266460108443068, 'Tự do': 0.16266460108443068, 'Kết nối': 0.16266460108443068, 'Đa động lực': 0.17893106119287375}",Đa động lực,0.17893106119287375
50441575,365 Ngày Thong Dong,Robin Sharma,150000,109600,2699.0,Sách tư duy - Kỹ năng sống,351,4.8,380,NXB Trẻ,https://salt.tikicdn.com/ts/product/a2/41/f5/c2840b920a0b0c7c953dafbe04712dc2.jpg,,"{'Chinh phục': 0.24403771491957849, 'Kiến tạo': 0.17054908485856904, 'Tri thức': 0.18718801996672216, 'Tự do': 0.20521353300055467, 'Kết nối': 0.08319467554076539, 'Đa động lực': 0.10981697171381033}",Đa động lực,0.10981697171381033
186229224,Bộ Sách Khởi Nghiệp Kinh Doanh Online - Marketing và Bán Hàng Hiệu Quả Với Thương Mại Điện Tử Tại Việt Nam,,378000,295000,264.0,Sách khởi nghiệp,34,5.0,,Nhà Xuất Bản Đà Nẵng,https://salt.tikicdn.com/ts/product/e7/20/da/337839b1c11bd3d68d789fee1aa783bc.png,,"{'Chinh phục': 0.4879477736859726, 'Kiến tạo': 0.11717442249748913, 'Tri thức': 0.07030465349849348, 'Tự do': 0.1640441914964848, 'Kết nối': 0.07030465349849348, 'Đa động lực': 0.09022430532306662}",Chinh phục,0.4879477736859726
145288031,Tarot Toàn Thư - Đọc Vận Mệnh Qua Những Lá Bài,,380000,254600,976.0,Sách Chiêm Tinh - Horoscope,255,5.0,304,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/05/6a/ce/876735609c5c9708674e302b7f1d47c6.jpg,,"{'Chinh phục': 0.1519392243102759, 'Kiến tạo': 0.18319944749372977, 'Tri thức': 0.14503289593253607, 'Tự do': 0.236632619679401, 'Kết nối': 0.10686634437134238, 'Đa động lực': 0.17632946821271492}",Đa động lực,0.17632946821271492
193433940,Tập luyện cổ họng – 5 phút 1 ngày giúp kéo dài 10 năm tuổi thọ,Otani Yoshio,79000,55300,119.0,Tập luyện cổ họng – 5 phút 1 ngày giúp kéo dài 10 năm tuổi thọ,10,4.8,184,Nhà Xuất Bản Công Thương,https://salt.tikicdn.com/ts/product/98/51/14/174fce8cfb756e75f0844313ccc2f6fa.jpg,,"{'Chinh phục': 0.0, 'Kiến tạo': 0.0, 'Tri thức': 1.0, 'Tự do': 0.0, 'Kết nối': 0.0, 'Đa động lực': 0.0}",Tri thức,1.0
72027527,Một Chiến Dịch Ở Bắc Kỳ,Charles-Édouard Hocquard,380000,361000,20.0,Sách Địa Danh - Du Lịch,8,4.8,532,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/f4/08/ec/8dd38862d961dc6db1d806df513f4c68.jpg,,"{'Chinh phục': 0.2322819057674541, 'Kiến tạo': 0.14781575821565263, 'Tri thức': 0.08776560644054375, 'Tự do': 0.16629272799260922, 'Kết nối': 0.20324666754652235, 'Đa động lực': 0.1625973340372179}",Đa động lực,0.1625973340372179
91985053,Sách-Tâm lý học thành công tái bản 2020,Carol S. Dweck,199000,169000,,Sách tư duy - Kỹ năng sống,0,0.0,480,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/35/00/8a/6c1e32dc6b860007e6027f2a632c14d5.jpg,,"{'Chinh phục': 0.2525832376578645, 'Kiến tạo': 0.22310948129615985, 'Tri thức': 0.22310948129615985, 'Tự do': 0.12594890073170315, 'Kết nối': 0.06837226039721027, 'Đa động lực': 0.10687663862090237}",Đa động lực,0.10687663862090237
198204746,Trầm Cảm Ẩn - Cách Thoát Khỏi Chủ Nghĩa Hoàn Hảo Đang Che Đậy Căn Bệnh Trầm Cảm Của Bạn,Margaret Robinson Rutherford,110000,88000,1.0,Sách tư duy - Kỹ năng sống,0,0.0,320,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/62/99/25/dd4a7076550f534d2d5bcadb2d47904f.jpg,,"{'Chinh phục': 0.5827814569536425, 'Kiến tạo': 0.2086092715231788, 'Tri thức': 0.2086092715231788, 'Tự do': 0.0, 'Kết nối': 0.0, 'Đa động lực': 0.0}",Chinh phục,0.5827814569536425
190592917,"Combo 2 Quyển: Thiên Tài Bên Trái, Kẻ Điên Bên Phải + Tâm Lý Học Tội Phạm: Phác Họa Chân Dung Kẻ Phạm Tội",Nhiều tác giả,324000,219000,165.0,Sách tư duy - Kỹ năng sống,41,5.0,,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/e5/96/11/1ae8ba3f650e66c4b1cc655e8e3c5034.jpg,,"{'Chinh phục': 0.10678963655118014, 'Kiến tạo': 0.17838723378435772, 'Tri thức': 0.17838723378435772, 'Tự do': 0.14016139797342392, 'Kết nối': 0.24209696013591409, 'Đa động lực': 0.15417753777076634}",Đa động lực,0.15417753777076634
200780132,BỘ BÀI DEER’S TAROT  - (Bộ bài & sách hướng dẫn),Deer Tarot,420000,335000,153.0,Sách Chiêm Tinh - Horoscope,33,4.8,192,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/ab/cd/29/16dbf63c2eccdef2a48df9a891ed2308.jpg,,"{'Chinh phục': 0.33031049186235056, 'Kiến tạo': 0.11350669629451685, 'Tri thức': 0.07567113086301122, 'Tự do': 0.2270133925890337, 'Kết nối': 0.10089484115068165, 'Đa động lực': 0.15260344724040598}",Chinh phục,0.33031049186235056
45438055,BỘ SÁCH HỌC TIẾNG ANH lITTLE STORIES,Stacey Riches,650000,435500,2693.0,Sách Học Tiếng Anh,611,4.8,1900,,https://salt.tikicdn.com/media/catalog/producttmp/8b/da/30/53700cea53c4ccbe564c359727eadaef.jpg,,"{'Chinh phục': 0.17790039480568898, 'Kiến tạo': 0.18123008133948534, 'Tri thức': 0.13556580887599295, 'Tự do': 0.229748370831946, 'Kết nối': 0.10131760452837367, 'Đa động lực': 0.17423773961851305}",Đa động lực,0.17423773961851305
10397241,Chữa Lành Nỗi Đau,Louise L.Hay,98000,64600,3437.0,Sách tư duy - Kỹ năng sống,285,4.8,276,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/media/catalog/producttmp/fd/f9/02/8ed62747a2a52c6e707bcf468a41887d.jpg,,"{'Chinh phục': 0.15501992419088348, 'Kiến tạo': 0.2717100787248518, 'Tri thức': 0.07526241617261152, 'Tự do': 0.1683837107590631, 'Kết nối': 0.21175527262124597, 'Đa động lực': 0.11786859753134415}",Đa động lực,0.11786859753134415
176906726,Chân Dung Thật - Thấu Hiểu Khách Hàng Chỉ Bằng Những Cuộc Trò Chuyện,Adele Revella,245000,171500,262.0,Sách Marketing - Bán hàng ,25,5.0,328,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/62/96/f2/d42e9d7e491f2d9f1acf07728afbd14c.jpg,,"{'Chinh phục': 0.1469115191986644, 'Kiến tạo': 0.25709515859766274, 'Tri thức': 0.21035058430717865, 'Tự do': 0.1636060100166945, 'Kết nối': 0.09348914858096828, 'Đa động lực': 0.12854757929883137}",Đa động lực,0.12854757929883137
10920495,Dế Mèn Phiêu Lưu Ký,Tô Hoài,150000,117000,5906.0,Văn học thiếu nhi,713,5.0,144,,https://salt.tikicdn.com/ts/product/47/54/8e/30bac752bcca2beb34a3522990805aa1.jpg,,"{'Chinh phục': 0.13127653280269835, 'Kiến tạo': 0.20707912242952609, 'Tri thức': 0.06743345781679441, 'Tự do': 0.25274272378578055, 'Kết nối': 0.20070745712400226, 'Đa động lực': 0.14076070604119836}",Đa động lực,0.14076070604119836
860752,Picture Book - Pong Pang: Sở Thú Của Bống Bang,Songkha,35000,17500,251.0,Kiến thức - Bách khoa,5,5.0,24,,https://salt.tikicdn.com/media/catalog/product/s/o/so-thu-cua-bong-bang-01.u5426.d20170829.t104445.730494.jpg,,"{'Chinh phục': 0.0, 'Kiến tạo': 0.0, 'Tri thức': 0.2727272727272727, 'Tự do': 0.0, 'Kết nối': 0.7272727272727273, 'Đa động lực': 0.0}",Kết nối,0.7272727272727273
104315085,Tư Duy Logic (Tái Bản),Minori Kanbe,110000,72000,964.0,Sách tư duy - Kỹ năng sống,165,4.8,216,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/41/0a/e2/92d8be8c47a54f951fa50769e8ea0ac2.jpg,,"{'Chinh phục': 0.17090111496984098, 'Kiến tạo': 0.24949734966185344, 'Tri thức': 0.07037104734052275, 'Tự do': 0.26868945348199597, 'Kết nối': 0.12794735880095046, 'Đa động lực': 0.11259367574483643}",Đa động lực,0.11259367574483643
109886099,Truyện Tranh Hi Pencil,,45000,45000,22.0,Tranh Truyện,0,0.0,,hong duc,https://salt.tikicdn.com/ts/product/06/58/e0/bf4278e7c1dd7bae8b568a9a34bcc3a6.jpg,,"{'Chinh phục': 0.0, 'Kiến tạo': 0.5, 'Tri thức': 0.0, 'Tự do': 0.5, 'Kết nối': 0.0, 'Đa động lực': 0.0}",Kiến tạo,0.5
185027514,Hình Cảnh Mất Trí,Chan Ho Kei,100000,78000,527.0,Truyện trinh thám,93,5.0,256,Nhà Xuất Bản Hồng Đức,https://salt.tikicdn.com/ts/product/5f/2e/2a/3aa914d4b230d3b1bdaa493442b22b51.jpg,,"{'Chinh phục': 0.1769301470588235, 'Kiến tạo': 0.2562040441176471, 'Tri thức': 0.07352941176470588, 'Tự do': 0.23782169117647062, 'Kết nối': 0.12408088235294118, 'Đa động lực': 0.13143382352941177}",Đa động lực,0.13143382352941177
205696535,Chiến Tranh Tiền Tệ - Phần 5 - Tương lai của tiền tệ thế giới – Bình yêu trước giông bão - Song Hong Bing,,134500,134500,,"Sách tài chính, tiền tệ",0,0.0,,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/48/26/5b/db43b8a5259a939ffa4ee598c6a636bc.jpg,,"{'Chinh phục': 0.0, 'Kiến tạo': 1.0, 'Tri thức': 0.0, 'Tự do': 0.0, 'Kết nối': 0.0, 'Đa động lực': 0.0}",Kiến tạo,1.0
77105737,"Ăn Chay, Sống Lành (40 Mâm Cơm Thuần Chay Dễ Nấu Giàu Dinh Dưỡng)",Dương Yến Nhi,169000,118001,1599.0,Sách Nấu ăn,279,5.0,168,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/d8/ac/aa/55790b35fa1443b68618617b32c1adeb.jpg,,"{'Chinh phục': 0.27196307895170596, 'Kiến tạo': 0.12980056040876875, 'Tri thức': 0.09230262073512445, 'Tự do': 0.19037415526619417, 'Kết nối': 0.16008735783748146, 'Đa động lực': 0.1554722268007252}",Đa động lực,0.1554722268007252
63587072,Tĩnh Lặng (Tái Bản Lần Thứ 11/2020),Thích Nhất Hạnh,69000,48300,1191.0,Sách giáo dục,163,5.0,188,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/f7/ce/36/9553863c86683205724ceb94b8997758.jpg,,"{'Chinh phục': 0.13477319352632777, 'Kiến tạo': 0.14360610895828582, 'Tri thức': 0.15557328470480966, 'Tự do': 0.2632778664235241, 'Kết nối': 0.13163893321176204, 'Đa động lực': 0.17113061317529063}",Đa động lực,0.17113061317529063
197588259,Tô Màu Phát Triển Não Bộ Cho Bé 1-5 Tuổi Tập 10,Phạm Ngọc Điệp,16000,9600,64.0,Tô màu - Luyện chữ  ,4,5.0,20,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/4f/02/17/694783a9156081146eaa6c5e17072556.jpg,,"{'Chinh phục': 0.5116279069767442, 'Kiến tạo': 0.24418604651162792, 'Tri thức': 0.0, 'Tự do': 0.0, 'Kết nối': 0.24418604651162792, 'Đa động lực': 0.0}",Chinh phục,0.5116279069767442
197601746,Dưới Hiên Nhà Bà Già Đọc Boyslove - 4,Tsurutani Kaori,58000,49200,356.0,Dưới Hiên Nhà Bà Già Đọc Boyslove - 4,48,5.0,146,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/74/92/91/73694f3565baf60aa85f90314087bec4.jpg,,"{'Chinh phục': 0.0, 'Kiến tạo': 0.45454545454545453, 'Tri thức': 0.0, 'Tự do': 0.5454545454545454, 'Kết nối': 0.0, 'Đa động lực': 0.0}",Tự do,0.5454545454545454
157432540,Thư Tình Gửi Một Người (Trịnh Công Sơn) (Tái Bản),Trịnh Công Sơn,195000,130600,652.0,Truyện ngắn - Tản văn - Tạp Văn,122,5.0,362,NXB Trẻ,https://salt.tikicdn.com/ts/product/ca/b0/c5/28b1da173d850420235541957bb05d39.jpg,,"{'Chinh phục': 0.1950726752343005, 'Kiến tạo': 0.18149166619900106, 'Tri thức': 0.09428138503844212, 'Tự do': 0.1979909085807285, 'Kết nối': 0.16263538919131262, 'Đa động lực': 0.16852797575621525}",Đa động lực,0.16852797575621525
97561438,Thế Giới Quả Là Rộng Lớn Và Có Rất Nhiều Việc Phải Làm (Tái Bản),Kim Woo Choong,139000,83500,810.0,Sách tư duy - Kỹ năng sống,142,4.8,292,Nhà Xuất Bản Lao Động,https://salt.tikicdn.com/ts/product/b3/75/8e/9004a56d3d09053943db8ff13b760f00.jpg,,"{'Chinh phục': 0.33552322853120603, 'Kiến tạo': 0.16541529798216797, 'Tri thức': 0.09502580947911776, 'Tự do': 0.18301267010793054, 'Kết nối': 0.11262318160488033, 'Đa động lực': 0.10839981229469729}",Chinh phục,0.33552322853120603
